Date,SPY.AX,STW.AX,VAS.AX
2016-03-11,267.760009765625,48.810001373291016,66.30000305175781
2016-03-14,267.0,48.93000030517578,66.43000030517578
2016-03-15,270.0,48.290000915527344,65.55000305175781
2016-03-16,273.3966979980469,48.34000015258789,65.5199966430664
2016-03-17,268.7799987792969,48.81999969482422,66.2699966430664
2016-03-18,266.70001220703125,48.93000030517578,66.41000366210938
2016-03-21,268.8999938964844,48.779998779296875,66.18000030517578
2016-03-22,268.2361755371094,48.83000183105469,66.2300033569336
2016-03-23,269.8512268066406,48.65999984741211,65.91999816894531
2016-03-24,270.6000061035156,48.04999923706055,65.16000366210938
2016-03-29,269.3999938964844,47.220001220703125,64.44999694824219
2016-03-30,269.7200012207031,47.29999923706055,64.16000366210938
2016-03-31,267.2509460449219,48.0099983215332,65.12999725341797
2016-04-01,270.7901306152344,47.2599983215332,63.400001525878906
2016-04-04,271.3999938964844,47.22999954223633,63.349998474121094
2016-04-05,269.94000244140625,46.52000045776367,62.2599983215332
2016-04-06,272.1400146484375,46.75,62.529998779296875
2016-04-07,271.3900146484375,46.90999984741211,62.900001525878906
2016-04-08,270.1398010253906,46.65999984741211,62.810001373291016
2016-04-11,268.1424255371094,46.58000183105469,62.439998626708984
2016-04-12,267.6700134277344,47.0,63.09000015258789
2016-04-13,268.1400146484375,47.7599983215332,63.9900016784668
2016-04-14,271.6099853515625,48.33000183105469,64.76000213623047
2016-04-15,269.8017883300781,48.72999954223633,65.23999786376953
2016-04-18,270.1700134277344,48.54999923706055,65.01000213623047
2016-04-19,269.5799865722656,49.02000045776367,65.66000366210938
2016-04-20,268.4700012207031,49.290000915527344,65.98999786376953
2016-04-21,269.5899963378906,49.84000015258789,66.63999938964844
2016-04-22,270.4573669433594,49.5,66.30999755859375
2016-04-26,271.0,49.279998779296875,66.01000213623047
2016-04-27,270.739990234375,49.029998779296875,65.56999969482422
2016-04-28,274.3800048828125,49.36000061035156,66.1500015258789
2016-04-29,270.40606689453125,49.65999984741211,66.52999877929688
2016-05-02,270.79998779296875,49.560001373291016,66.66000366210938
2016-05-03,270.0,50.599998474121094,67.6500015258789
2016-05-04,274.67999267578125,49.79999923706055,67.0
2016-05-05,274.7099914550781,49.86000061035156,66.75
